date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:49:23	159/159	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Dec%202025%2021:47:51%20GMT	https://www.conradlegaloffice.com/antioch/cms/	/Users/ashkaun.iranfar/websites/conradlegaloffice.com/www.conradlegaloffice.com/antioch/cms/index.html	(from https://www.conradlegaloffice.com/antioch/)
13:49:24	139747/139747	---M-Z	200	added ('OK')	text/css	etag:%2297deff43ad7ddb1:0%22	https://www.conradlegaloffice.com/cms/includes/_bgqm74k834.2502121621461.css	/Users/ashkaun.iranfar/websites/conradlegaloffice.com/www.conradlegaloffice.com/cms/includes/_bgqm74k834.2502121621461.css	(from https://www.conradlegaloffice.com/video-center/)
13:49:24	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Dec%202025%2021:49:18%20GMT	https://www.conradlegaloffice.com/bay-point-cdp-/usc/	/Users/ashkaun.iranfar/websites/conradlegaloffice.com/www.conradlegaloffice.com/bay-point-cdp-/usc/index.html	(from https://www.conradlegaloffice.com/bay-point-cdp-/)
13:49:24	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Dec%202025%2021:49:18%20GMT	https://www.conradlegaloffice.com/bay-point-cdp-/cms/	/Users/ashkaun.iranfar/websites/conradlegaloffice.com/www.conradlegaloffice.com/bay-point-cdp-/cms/index.html	(from https://www.conradlegaloffice.com/bay-point-cdp-/)
13:49:24	164/164	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Dec%202025%2021:49:24%20GMT	https://www.conradlegaloffice.com/video-center/usc/	/Users/ashkaun.iranfar/websites/conradlegaloffice.com/www.conradlegaloffice.com/video-center/usc/index.html	(from https://www.conradlegaloffice.com/video-center/)
13:49:24	22308/22308	---M-Z	200	added ('OK')	application/javascript	etag:%22da1853826027dc1:0%22	https://www.conradlegaloffice.com/cms/includes/_cwsituibzv.2509161620371.js	/Users/ashkaun.iranfar/websites/conradlegaloffice.com/www.conradlegaloffice.com/cms/includes/_cwsituibzv.2509161620371.js	(from https://www.conradlegaloffice.com/video-center/)
13:49:26	1684/1684	---M-Z	200	added ('OK')	text/plain	date:Tue,%2002%20Dec%202025%2014:00:06%20GMT	https://www.facebook.com/robots.txt		(from https://www.conradlegaloffice.com/)
13:49:26	164/164	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Dec%202025%2021:49:25%20GMT	https://www.conradlegaloffice.com/video-center/cms/	/Users/ashkaun.iranfar/websites/conradlegaloffice.com/www.conradlegaloffice.com/video-center/cms/index.html	(from https://www.conradlegaloffice.com/video-center/)
13:50:07	1507/1507	URF---	200	added ('OK%20(cached)')	application/x-javascript		https://scorpionconnect.scorpion.co/s/bootstrap.bd5a6f62-c9e1-be0b-01c1-9515b809ef17.js	/Users/ashkaun.iranfar/websites/conradlegaloffice.com/scorpionconnect.scorpion.co/s/bootstrap.bd5a6f62-c9e1-be0b-01c1-9515b809ef17.js	(from https://www.conradlegaloffice.com/)
13:50:13	12806/12806	URF---	200	added ('OK%20(cached)')	application/x-javascript		https://analytics.scorpion.co/sa.js	/Users/ashkaun.iranfar/websites/conradlegaloffice.com/analytics.scorpion.co/sa.js	(from https://www.conradlegaloffice.com/)
13:50:36	155317/155317	URF---	200	added ('OK%20(cached)')	image/jpeg		https://www.conradlegaloffice.com/cms/thumbnails/00/640x850/images/video-thumbnails/video-img-bg[1].2301230854550.jpg	/Users/ashkaun.iranfar/websites/conradlegaloffice.com/www.conradlegaloffice.com/cms/thumbnails/00/640x850/images/video-thumbnails/video-img-bg[1].2301230854550.jpg	(from https://www.conradlegaloffice.com/about-us/)
13:50:48	25407534/25407534	URF---	200	added ('OK%20(cached)')	application/mp4		https://www.conradlegaloffice.com/media/Conrad.mp4	/Users/ashkaun.iranfar/websites/conradlegaloffice.com/www.conradlegaloffice.com/media/Conrad.mp4	(from https://www.conradlegaloffice.com/)
13:51:30	125755/125755	URF---	200	added ('OK%20(cached)')	image/jpeg		https://www.conradlegaloffice.com/images/staff/staff-attorney.jpg	/Users/ashkaun.iranfar/websites/conradlegaloffice.com/www.conradlegaloffice.com/images/staff/staff-attorney.jpg	(from https://www.conradlegaloffice.com/about-us/conrad-j-kuyawa/)
13:51:31	72585/72585	---M--	200	added ('OK')	text/html	date:Tue,%2002%20Dec%202025%2021:51:30%20GMT	https://www.conradlegaloffice.com/site-map/	/Users/ashkaun.iranfar/websites/conradlegaloffice.com/www.conradlegaloffice.com/site-map/index.html	(from https://www.conradlegaloffice.com/)
13:51:35	105730/105730	URF---	200	added ('OK%20(cached)')	image/jpeg		https://www.conradlegaloffice.com/assets/content/leaky-pipe.2502051420598.jpg	/Users/ashkaun.iranfar/websites/conradlegaloffice.com/www.conradlegaloffice.com/assets/content/leaky-pipe.2502051420598.jpg	(from https://www.conradlegaloffice.com/landlord/tenant-representation/)
13:51:59	74734/74734	URF---	200	added ('OK%20(cached)')	image/jpeg		https://www.conradlegaloffice.com/assets/content/mold.2502051421250.jpg	/Users/ashkaun.iranfar/websites/conradlegaloffice.com/www.conradlegaloffice.com/assets/content/mold.2502051421250.jpg	(from https://www.conradlegaloffice.com/landlord/tenant-representation/)
13:51:59	289213/289213	URF---	200	added ('OK%20(cached)')	image/jpeg		https://www.conradlegaloffice.com/cms/thumbnails/34/1100x450//images/blog/isaac-quesada-s34TlUTPIf4-unsplash.2307200856550.jpg	/Users/ashkaun.iranfar/websites/conradlegaloffice.com/www.conradlegaloffice.com/cms/thumbnails/34/1100x450/images/blog/isaac-quesada-s34TlUTPIf4-unsplash.2307200856550.jpg	(from https://www.conradlegaloffice.com/blog/)
13:51:59	145878/145878	URF---	200	added ('OK%20(cached)')	image/jpeg		https://www.conradlegaloffice.com/cms/thumbnails/34/825x470/images/video-thumbnails/video-img-bg[1].2301230854550.jpg	/Users/ashkaun.iranfar/websites/conradlegaloffice.com/www.conradlegaloffice.com/cms/thumbnails/34/825x470/images/video-thumbnails/video-img-bg[1].2301230854550.jpg	(from https://www.conradlegaloffice.com/video-center/firm-videos/)
13:51:59	2179920/2179920	URF---	200	added ('OK%20(cached)')	image/jpeg		https://www.conradlegaloffice.com/images/blog/isaac-quesada-s34TlUTPIf4-unsplash.jpg	/Users/ashkaun.iranfar/websites/conradlegaloffice.com/www.conradlegaloffice.com/images/blog/isaac-quesada-s34TlUTPIf4-unsplash.jpg	(from https://www.conradlegaloffice.com/blog/2023/july/implied-warranty-of-habitability/)
13:51:59	2847/2847	---M--	200	added ('OK')	image/png	etag:%228080a74c7661d71:0%22	https://www.conradlegaloffice.com/assets/texture.png	/Users/ashkaun.iranfar/websites/conradlegaloffice.com/www.conradlegaloffice.com/assets/texture.png	(from https://www.conradlegaloffice.com/cms/includes/11fnp7_nppi.2502121621461.css)
13:52:01	1684/1684	---M-Z	200	added ('OK')	text/plain	date:Tue,%2002%20Dec%202025%2014:00:06%20GMT	https://www.facebook.com/robots.txt		(from https://www.conradlegaloffice.com/)
13:52:01	2847/2847	URF---	200	added ('OK%20(cached)')	image/png		https://www.conradlegaloffice.com/assets/texture.png	/Users/ashkaun.iranfar/websites/conradlegaloffice.com/www.conradlegaloffice.com/assets/texture.png	(from https://www.conradlegaloffice.com/cms/includes/11fnp7_nppi.2502121621461.css)
13:52:01	22308/22308	URF---	200	added ('OK%20(cached)')	application/x-javascript		https://www.conradlegaloffice.com/cms/includes/_cwsituibzv.2509161620371.js	/Users/ashkaun.iranfar/websites/conradlegaloffice.com/www.conradlegaloffice.com/cms/includes/_cwsituibzv.2509161620371.js	(from https://www.conradlegaloffice.com/video-center/)
13:52:01	176/176	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Dec%202025%2021:52:01%20GMT	https://www.conradlegaloffice.com/about-us/conrad-j-kuyawa/usc/	/Users/ashkaun.iranfar/websites/conradlegaloffice.com/www.conradlegaloffice.com/about-us/conrad-j-kuyawa/usc/index.html	(from https://www.conradlegaloffice.com/about-us/conrad-j-kuyawa/)
13:52:03	199/199	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Dec%202025%2021:52:02%20GMT	https://www.conradlegaloffice.com/blog/2023/july/implied-warranty-of-habitability/usc/	/Users/ashkaun.iranfar/websites/conradlegaloffice.com/www.conradlegaloffice.com/blog/2023/july/implied-warranty-of-habitability/usc/index.html	(from https://www.conradlegaloffice.com/blog/2023/july/implied-warranty-of-habitability/)
